ID,active_from,active_to,birth_date,college,height (in),name,position,weight,NBA__3ptapg,NBA__3ptpct,NBA__3ptpg,NBA_efgpct,NBA_fg%,NBA_fg_per_game,NBA_fga_per_game,NBA_ft%,NBA_ft_per_g,NBA_fta_p_g,NBA_g_played,NBA_ppg,NCAA__3ptapg,NCAA__3ptpct,NCAA__3ptpg,NCAA_efgpct,NCAA_fgapg,NCAA_fgpct,NCAA_fgpg,NCAA_ft,NCAA_ftapg,NCAA_ftpg,NCAA_games,NCAA_ppg,NBA Games Played,fg%,ppg,effective pct,height/weight,3pt %,Success
3460,1991,1997,13-Nov-66,University of Michigan,74,Rumeal Robinson,G,195,1,0.344,0.3,0.456,0.432,3,7,0.611,1.2,2,336,7.6,2.1,0.411,0.9,0.58,9.8,0.528,5.2,0.666,5,3.3,100,14.5,0.023863636,0.0864,0.075747508,0.0608,0.075897436,0.0344,0.357108581
3475,1996,1997,14-Jul-72,University of Massachusetts Amherst,79,Lou Roe,F,220,0.3,0.25,0.1,0.351,0.333,0.7,2.1,0.647,0.5,0.8,66,2,0.1,0.278,0,0.53,9.3,0.529,4.9,0.69,6.3,4.3,134,14.2,0.0046875,0.0666,0.019933555,0.0468,0.071818182,0.025,0.234839237
3476,1995,2002,6-Feb-71,"University of Arkansas at Little Rock, Tennessee State University",83,Carlos Rogers,C-F,220,0.4,0.258,0.1,0.545,0.536,3,5.6,0.562,1.3,2.3,298,7.4,0.2,0.25,0.1,0.61,12.4,0.603,7.5,0.629,6.5,4.1,79,19.1,0.021164773,0.1072,0.073754153,0.072666667,0.075454545,0.0258,0.376040138
3480,1994,2005,20-Jun-71,Wake Forest University,79,Rodney Rogers,F,235,2.3,0.347,0.8,0.494,0.451,4.2,9.2,0.69,1.8,2.6,866,10.9,1.7,0.349,0.6,0.61,13.2,0.579,7.7,0.694,4.9,3.4,89,19.3,0.061505682,0.0902,0.108637874,0.065866667,0.067234043,0.0347,0.428144265
3489,2007,2018,22-Feb-86,University of Kentucky,73,Rajon Rondo,G,186,1.2,0.308,0.4,0.482,0.463,4.4,9.5,0.605,1.3,2.2,777,10.4,1.5,0.283,0.4,0.53,7.4,0.493,3.7,0.577,3.3,1.9,68,9.6,0.055184659,0.0926,0.103654485,0.064266667,0.078494624,0.0308,0.425000434
3492,2009,2018,4-Oct-88,University of Memphis,75,Derrick Rose,G,190,2.5,0.296,0.7,0.473,0.451,7.4,16.4,0.821,3.5,4.2,493,19,2.6,0.337,0.9,0.52,10.9,0.477,5.2,0.712,5.1,3.7,40,14.9,0.035014205,0.0902,0.189368771,0.063066667,0.078947368,0.0296,0.48619701
3493,1995,2007,30-Jan-73,University of Michigan,80,Jalen Rose,G-F,210,2.3,0.355,0.8,0.477,0.443,5.3,11.9,0.801,3,3.7,923,14.3,3.6,0.336,1.2,0.51,13.3,0.464,6.2,0.738,5.4,4,102,17.5,0.065553977,0.0886,0.142524917,0.0636,0.076190476,0.0355,0.47196937
3494,1997,2009,23-Nov-74,Drexel University,79,Malik Rose,F,250,0.1,0.177,0,0.438,0.437,2.2,5,0.743,1.7,2.3,813,6.2,0.2,0.292,0.1,0.55,11.1,0.549,6.1,0.641,7.2,4.6,120,16.9,0.057741477,0.0874,0.06179402,0.0584,0.0632,0.0177,0.346235497
3500,2005,2011,30-Apr-81,Southern Methodist University,78,Quinton Ross,G,195,0.3,0.318,0.1,0.432,0.419,1.7,4,0.711,0.6,0.9,458,4.1,4.3,0.331,1.4,0.51,10.8,0.446,4.8,0.756,4.9,3.7,119,14.8,0.032528409,0.0838,0.040863787,0.0576,0.08,0.0318,0.326592196
3501,2013,2018,5-Feb-91,University of Washington,79,Terrence Ross,F-G,206,4.4,0.371,1.6,0.517,0.422,3.6,8.6,0.797,0.7,0.9,410,9.6,4.6,0.364,1.7,0.54,10.1,0.453,4.6,0.764,1.8,1.4,69,12.3,0.029119318,0.0844,0.095681063,0.068933333,0.076699029,0.0371,0.391932744
3513,2007,2013,23-Jul-84,University of Washington,78,Brandon Roy,G,215,2.8,0.348,1,0.492,0.459,6.8,14.9,0.8,4.2,5.2,326,18.8,1.5,0.344,0.5,0.54,10.1,0.512,5.2,0.765,4.5,3.5,103,14.3,0.023153409,0.0918,0.187375415,0.0656,0.07255814,0.0348,0.475286964
3518,2016,2018,17-Mar-94,University of Louisville,74,Terry Rozier,G,190,3.1,0.358,1.1,0.461,0.379,2.6,6.8,0.774,0.9,1.2,192,7.2,3.5,0.331,1.2,0.47,10.3,0.408,4.2,0.772,3.1,2.4,73,12,0.013636364,0.0758,0.071760797,0.061466667,0.077894737,0.0358,0.336358564
3521,1990,1993,8-Nov-62,Wake Forest University,74,Delaney Rudd,G,180,0.7,0.257,0.2,0.442,0.413,1.3,3.2,0.761,0.6,0.8,239,3.4,0.9,0.448,0.4,0.52,9.9,0.495,4.9,0.805,2.1,1.7,114,11.7,0.016974432,0.0826,0.033887043,0.058933333,0.082222222,0.0257,0.300317031
3526,1995,1996,26-Sep-70,University of Hawaii,73,Trevor Ruffin,G,185,3.5,0.371,1.3,0.495,0.411,3.2,7.7,0.795,1.6,2,110,9.2,5.8,0.366,2.1,0.5,14.4,0.423,6.1,0.726,3.6,2.6,57,17,0.0078125,0.0822,0.091694352,0.066,0.078918919,0.0371,0.363725771
3533,2009,2017,7-Jul-85,University of Kansas,78,Brandon Rush,G-F,220,2.7,0.402,1.1,0.518,0.426,2.5,5.9,0.706,0.6,0.8,481,6.8,4.3,0.435,1.9,0.54,10.9,0.449,4.9,0.733,2.5,1.8,109,13.6,0.034161932,0.0852,0.067774086,0.069066667,0.070909091,0.0402,0.367311776
3534,2003,2010,30-Oct-80,University of Missouri,78,Kareem Rush,G,215,2.3,0.358,0.8,0.466,0.4,2.5,6.3,0.703,0.5,0.7,346,6.4,6.4,0.422,2.7,0.53,14.7,0.445,6.5,0.777,4,3.1,84,18.9,0.024573864,0.08,0.063787375,0.062133333,0.07255814,0.0358,0.338852712
3536,1994,2006,31-Dec-70,"California State University, Long Beach",79,Bryon Russell,F,225,2.2,0.369,0.8,0.496,0.431,2.7,6.3,0.75,1.7,2.3,841,7.9,1,0.344,0.4,0.54,8.2,0.513,4.2,0.683,4.2,2.9,86,11.7,0.059730114,0.0862,0.078737542,0.066133333,0.070222222,0.0369,0.397923211
3539,2016,2018,23-Feb-96,Ohio State University,77,D'Angelo Russell,G,195,5.4,0.346,1.9,0.48,0.409,5.3,13,0.754,2,2.7,189,14.5,6.6,0.411,2.7,0.54,14.7,0.449,6.6,0.756,4.5,3.4,35,19.3,0.013423295,0.0818,0.144518272,0.064,0.078974359,0.0346,0.417315927
3544,2012,2012,6-Oct-82,Jacksonville State University,73,Walker Russell,G,170,0.5,0.308,0.1,0.368,0.347,1.2,3.4,0.636,0.5,0.8,28,3,2.6,0.376,1,0.49,9.7,0.444,4.3,0.842,4.9,4.2,86,13.7,0.001988636,0.0694,0.029900332,0.049066667,0.085882353,0.0308,0.267037988
3546,2017,2018,3-May-96,Gonzaga University,83,Domantas Sabonis,F-C,240,1.3,0.327,0.4,0.493,0.465,3.4,7.4,0.729,1.4,1.9,154,8.6,0.2,0.357,0.1,0.64,8.2,0.632,5.2,0.729,4.2,3.1,74,13.5,0.0109375,0.093,0.085714286,0.065733333,0.069166667,0.0327,0.357251786
3551,2003,2015,12-Dec-79,University of Miami,79,John Salmons,G,210,2.2,0.366,0.8,0.483,0.431,3.4,7.8,0.799,1.7,2.2,895,9.3,2.2,0.321,0.7,0.51,7.7,0.466,3.6,0.805,3.1,2.5,124,10.4,0.063565341,0.0862,0.09269103,0.0644,0.075238095,0.0366,0.418694466
3556,2015,2018,20-Mar-93,St. John's University,81,JaKarr Sampson,G-F,214,1.2,0.251,0.3,0.475,0.44,1.9,4.4,0.658,0.9,1.4,167,5.1,0.2,0.077,0,0.47,12.4,0.469,5.8,0.607,3.7,2.2,66,13.9,0.011860795,0.088,0.050830565,0.063333333,0.075700935,0.0251,0.314825628
3565,2006,2006,3-Jan-81,"Seward County Community College, Oklahoma State University",77,Melvin Sanders,G-F,210,0.2,0.667,0.1,0.515,0.485,1,2.1,0.7,0.4,0.6,16,2.6,3.9,0.345,1.3,0.5,8.7,0.431,3.7,0.639,1.7,1.1,94,9.9,0.001136364,0.097,0.025913621,0.068666667,0.073333333,0.0667,0.332749985
3573,1997,1999,13-Jan-74,Texas Tech University,79,Jason Sasser,F,225,0.2,0.333,0.1,0.426,0.412,1,2.4,0.5,0.1,0.1,14,2.1,2.2,0.285,0.6,0.5,13,0.474,6.2,0.727,6.4,4.7,119,17.7,0.000994318,0.0824,0.020930233,0.0568,0.070222222,0.0333,0.264646773
3574,2002,2003,13-Feb-79,Southern Methodist University,78,Jeryl Sasser,G,200,0.5,0.295,0.2,0.333,0.303,0.8,2.7,0.687,0.7,1,82,2.5,4.1,0.28,1.1,0.43,14.6,0.394,5.8,0.71,6.2,4.4,117,17,0.005823864,0.0606,0.024916944,0.0444,0.078,0.0295,0.243240807
3576,2002,2003,10-Apr-81,University of Cincinnati,74,Kenny Satterfield,G,186,0.7,0.218,0.2,0.351,0.335,1.7,5.1,0.746,0.7,0.9,75,4.3,3,0.323,1,0.45,9.8,0.403,3.9,0.78,3.9,3.1,68,11.9,0.005326705,0.067,0.042857143,0.0468,0.079569892,0.0218,0.26335374
3582,2003,2003,21-May-76,"University of Alabama at Birmingham, University of Hawaii",78,Predrag Savovic,G,225,1,0.154,0.1,0.333,0.312,1.1,3.4,0.724,0.8,1.1,27,3.1,4.7,0.366,1.7,0.51,10.3,0.428,4.4,0.786,4.1,3.3,106,13.8,0.001917614,0.0624,0.03089701,0.0444,0.069333333,0.0154,0.224347957
3584,2002,2012,18-Mar-78,University of Southern California,81,Brian Scalabrine,F,241,1,0.344,0.3,0.45,0.39,1.1,2.9,0.783,0.5,0.6,520,3.1,1.5,0.343,0.5,0.53,11.2,0.513,5.7,0.77,4.8,3.7,92,15.7,0.036931818,0.078,0.03089701,0.06,0.067219917,0.0344,0.307448745
3622,1991,2000,5-Sep-68,Georgia Institute of Technology,80,Dennis Scott,F,229,4.9,0.397,1.9,0.502,0.417,4.7,11.3,0.793,1.5,1.9,629,12.9,8.4,0.422,3.5,0.56,16.6,0.452,7.5,0.777,3.6,2.8,99,21.4,0.044673295,0.0834,0.128571429,0.066933333,0.069868996,0.0397,0.433147053
3623,1997,1997,6-Jun-72,St. John's University,78,James Scott,F,180,0.5,0,0,0,0,0,1,0.5,0.1,0.3,8,0.1,2.7,0.259,0.7,0.46,10.9,0.432,4.7,0.74,3.3,2.4,55,12.6,0.000568182,0,0.000996678,0,0.086666667,0,0.088231526
3624,2013,2018,16-Jul-88,University of Virginia,80,Mike Scott,F,237,2.1,0.353,0.7,0.536,0.476,2.9,6.1,0.768,0.9,1.1,355,7.4,0.3,0.364,0.1,0.53,8.6,0.521,4.5,0.775,3.5,2.7,130,11.8,0.025213068,0.0952,0.073754153,0.071466667,0.067510549,0.0353,0.368444436
3631,1998,1998,26-Aug-75,University of Tulsa,77,Shea Seals,G,210,0.8,0,0,0.125,0.125,0.3,2,0.5,0.5,1,4,1,7.3,0.33,2.4,0.48,14.8,0.396,5.9,0.702,6.1,4.3,124,18.5,0.000284091,0.025,0.009966777,0.016666667,0.073333333,0,0.125250868
3632,1993,2000,1-Feb-70,St. John's University,80,Malik Sealy,G,190,1.1,0.292,0.3,0.444,0.426,3.8,8.9,0.809,2.2,2.7,493,10.1,1.3,0.247,0.3,0.5,14.4,0.494,7.1,0.712,6.2,4.4,127,18.9,0.035014205,0.0852,0.100664452,0.0592,0.084210526,0.0292,0.393489183
3639,2012,2013,27-Mar-91,University of Kansas,74,Josh Selby,G,183,0.6,0.143,0.1,0.346,0.33,0.8,2.5,0.72,0.5,0.7,38,2.2,3.6,0.362,1.3,0.47,7.4,0.373,2.8,0.757,1.4,1.1,26,7.9,0.002698864,0.066,0.02192691,0.046133333,0.080874317,0.0143,0.231933424
3640,2017,2018,30-Sep-94,University of Kansas,77,Wayne Selden,G-F,230,3.1,0.373,1.1,0.517,0.431,2.9,6.7,0.716,1.2,1.7,49,8.1,4.1,0.366,1.5,0.52,8.9,0.436,3.9,0.632,2.8,1.8,109,11,0.003480114,0.0862,0.080730897,0.068933333,0.066956522,0.0373,0.343600866
3650,2002,2005,29-Jul-76,University of Mississippi,81,Ansu Sesay,F,225,0.2,0.276,0.1,0.445,0.434,1.3,2.9,0.64,0.6,0.9,127,3.2,2.1,0.268,0.6,0.45,10.4,0.428,4.4,0.724,4.9,3.6,110,13,0.009019886,0.0868,0.031893688,0.059333333,0.072,0.0276,0.286646907
3651,2008,2018,11-Apr-86,"University of Nevada, Reno",75,Ramon Sessions,G,190,1,0.316,0.3,0.453,0.434,3.5,8,0.791,3.1,3.9,690,10.3,0.8,0.313,0.3,0.44,7.6,0.417,3.2,0.74,3,2.2,97,8.8,0.049005682,0.0868,0.102657807,0.0604,0.078947368,0.0316,0.409410858
3660,2011,2014,18-Aug-84,University of Arizona,75,Mustafa Shakur,G,190,0.4,0.091,0,0.347,0.339,0.8,2.5,0.529,0.4,0.7,25,2.1,2.2,0.355,0.8,0.5,7.6,0.452,3.4,0.786,3.1,2.5,131,10.1,0.001775568,0.0678,0.020930233,0.046266667,0.078947368,0.0091,0.224819836
3661,1998,1998,29-Apr-76,Providence College,73,God Shammgod,G,169,0.1,0,0,0.328,0.328,1,2.9,0.767,1.2,1.5,20,3.1,2.2,0.208,0.5,0.43,8.1,0.393,3.2,0.676,5.1,3.4,65,10.3,0.001420455,0.0656,0.03089701,0.043733333,0.086390533,0,0.22804133
3666,2009,2009,18-Jul-86,"Mississippi State University, University of Alabama at Birmingham",81,Walter Sharpe,F,245,0.3,0,0,0.364,0.364,0.5,1.4,0,0,0.3,8,1,0.1,0,0,0.54,5.2,0.534,2.8,0.5,2.8,1.4,40,7,0.000568182,0.0728,0.009966777,0.048533333,0.066122449,0,0.197990742
3669,1989,2003,22-Mar-66,"Saint Mary's College of California, University of California, Santa Barbara",78,Brian Shaw,G,190,1.5,0.304,0.5,0.437,0.403,2.7,6.8,0.782,1,1.3,943,6.9,2,0.379,0.7,0.48,8.9,0.434,3.9,0.728,2.6,1.9,100,10.1,0.066974432,0.0806,0.068770764,0.058266667,0.082105263,0.0304,0.387117126
3677,1999,1999,29-Sep-74,University of Kentucky,75,Jeffrey Sheppard,G,190,0.4,0.286,0.1,0.41,0.385,0.8,2.2,0.615,0.4,0.7,18,2.2,2.5,0.388,1,0.54,6.3,0.464,2.9,0.691,2,1.4,134,8.1,0.001278409,0.077,0.02192691,0.054666667,0.078947368,0.0286,0.262419354
3688,2012,2018,26-Jun-90,Georgia Institute of Technology,77,Iman Shumpert,G,220,3,0.338,1,0.47,0.396,2.7,6.8,0.763,0.9,1.2,384,7.3,4,0.305,1.2,0.45,10.6,0.396,4.2,0.738,4.1,3.1,92,12.7,0.027272727,0.0792,0.072757475,0.062666667,0.07,0.0338,0.345696869
3690,2017,2018,4-Feb-94,New Mexico State University,81,Pascal Siakam,F,230,1,0.207,0.2,0.525,0.505,2.6,5.2,0.639,0.6,0.9,134,6,0.3,0.176,0,0.55,11.8,0.551,6.5,0.711,5,3.5,68,16.6,0.009517045,0.101,0.059800664,0.07,0.070434783,0.0207,0.331452493
3700,2012,2018,22-Jan-88,"University of Colorado, Northern Illinois University",77,Xavier Silas,G,205,2,0.125,0.3,0.25,0.222,1,4.5,0.667,0.5,0.8,4,2.8,4.7,0.361,1.7,0.49,12,0.412,5,0.787,5.7,4.5,99,16.1,0.000284091,0.0444,0.027906977,0.033333333,0.075121951,0.0125,0.193546352
3704,2018,2018,20-Jul-96,Louisiana State University,82,Ben Simmons,G-F,230,0.1,0,0,0.547,0.547,6.8,12.4,0.559,2.3,4.2,79,16,0.1,0.333,0,0.56,11.7,0.56,6.5,0.67,9,6,33,19.2,0.005610795,0.1094,0.159468439,0.072933333,0.071304348,0,0.418716915
3705,2002,2012,2-Jun-80,DePaul University,79,Bobby Simmons,G-F,210,2,0.396,0.8,0.49,0.437,3.3,7.6,0.823,1.5,1.8,466,9,3.9,0.331,1.3,0.49,10.1,0.428,4.3,0.783,4.6,3.6,93,13.6,0.033096591,0.0874,0.089700997,0.065333333,0.075238095,0.0396,0.390369016
3710,2016,2018,14-Sep-89,University of Houston,78,Jonathon Simmons,G-F,195,1.7,0.331,0.6,0.5,0.459,3.2,7,0.759,1.7,2.3,202,8.8,2.8,0.386,1.1,0.57,10,0.512,5.1,0.716,4.7,3.4,30,14.7,0.014346591,0.0918,0.087707641,0.066666667,0.08,0.0331,0.373620899
3711,2018,2018,4-Jul-97,University of Arizona,77,Kobi Simmons,G,166,1.1,0.273,0.3,0.462,0.435,2.5,5.7,1,0.6,0.6,30,5.9,2.6,0.327,0.9,0.45,7.6,0.395,3,0.775,2.4,1.9,37,8.7,0.002130682,0.087,0.058803987,0.0616,0.092771084,0.0273,0.329605753
3712,1991,1997,14-Nov-68,La Salle University,79,Lionel Simmons,F,210,0.3,0.305,0.1,0.437,0.433,4.9,11.4,0.771,2.9,3.7,454,12.8,1,0.415,0.4,0.51,18.9,0.501,9.5,0.722,7.1,5.1,131,24.6,0.032244318,0.0866,0.127574751,0.058266667,0.075238095,0.0305,0.410423831
3713,1999,1999,21-Nov-75,University of Arizona,75,Miles Simon,G,202,0.4,0,0,0.2,0.2,0.2,1,,0,0,5,0.4,4.1,0.374,1.5,0.54,10.3,0.463,4.8,0.767,4.6,3.5,114,14.6,0.000355114,0.04,0.003986711,0.026666667,0.074257426,0,0.145265917
3717,1999,1999,18-Oct-74,University of Louisville,76,Alvin Sims,G,235,0.3,1,0.3,0.45,0.4,1,2.5,0.4,0.5,1.3,4,2.8,1.5,0.311,0.5,0.52,6.4,0.48,3.1,0.623,2.8,1.7,127,8.3,0.000284091,0.08,0.027906977,0.06,0.064680851,0.1,0.332871919
3721,2013,2016,27-Mar-90,Georgetown University,82,Henry Sims,C,248,0.2,0.174,0,0.473,0.471,3,6.3,0.767,1.6,2.1,135,7.6,0.1,0.118,0,0.49,3.7,0.479,1.8,0.654,2,1.3,121,4.9,0.009588068,0.0942,0.075747508,0.063066667,0.066129032,0.0174,0.326131275
3723,2013,2018,4-May-88,Duke University,80,Kyle Singler,F,228,2.3,0.362,0.8,0.493,0.418,2.4,5.7,0.786,1,1.2,356,6.5,5,0.363,1.8,0.5,12.7,0.433,5.5,0.773,4.3,3.4,148,16.2,0.025284091,0.0836,0.064784053,0.065733333,0.070175439,0.0362,0.345776916
3724,2009,2009,6-Sep-85,University of Virginia,73,Sean Singletary,G,185,0.7,0.4,0.3,0.424,0.365,0.8,2.3,0.857,0.5,0.6,37,2.4,5,0.362,1.8,0.47,12.9,0.406,5.2,0.846,5.5,4.7,123,16.9,0.002627841,0.073,0.023920266,0.056533333,0.078918919,0.04,0.275000359
3725,2012,2014,21-Nov-89,Florida State University,80,Chris Singleton,F,230,1.2,0.319,0.4,0.423,0.376,1.6,4.2,0.633,0.6,0.9,148,4.1,3.3,0.33,1.1,0.48,8.4,0.419,3.5,0.592,3.5,2.1,95,10.3,0.010511364,0.0752,0.040863787,0.0564,0.069565217,0.0319,0.284440368
3726,2006,2012,20-Jul-81,Murray State University,80,James Singleton,F,216,0.5,0.292,0.1,0.485,0.462,1.5,3.2,0.833,0.8,1,243,3.9,0.7,0.429,0.3,0.59,8.8,0.567,5,0.794,4.1,3.3,60,13.5,0.017258523,0.0924,0.038870432,0.064666667,0.074074074,0.0292,0.316469695
3727,1987,1987,29-Oct-61,University of Alabama at Birmingham,77,McKinley Singleton,G,175,0.5,0,0,0.667,0.667,1,1.5,,0,0,2,2,0.1,0.333,0,0.44,10.4,0.439,4.6,0.759,1.9,1.4,62,10.5,0.000142045,0.1334,0.019933555,0.088933333,0.088,0,0.330408934
3730,2014,2014,24-Oct-90,University of Louisville,73,Peyton Siva,G,185,1,0.28,0.3,0.377,0.316,0.8,2.4,0.733,0.5,0.6,24,2.3,2.4,0.291,0.7,0.47,6.9,0.417,2.9,0.737,2.8,2,144,8.4,0.001704545,0.0632,0.022923588,0.050266667,0.078918919,0.028,0.245013719
3731,1987,1996,5-Mar-64,Michigan State University,73,Scott Skiles,G,180,2.3,0.379,0.9,0.485,0.435,3.8,8.8,0.889,2.6,2.9,600,11.1,1.7,0.5,0.8,0.54,13.8,0.516,7.1,0.85,4.4,3.8,118,18.2,0.042613636,0.087,0.110631229,0.064666667,0.081111111,0.0379,0.423922643
3740,2003,2005,2-Apr-80,Marshall University,80,Tamar Slay,G,215,0.7,0.265,0.2,0.394,0.361,1.1,3.1,0.538,0.2,0.4,66,2.6,5.7,0.386,2.2,0.53,12.4,0.443,5.5,0.749,3.4,2.5,114,15.7,0.0046875,0.0722,0.025913621,0.052533333,0.074418605,0.0265,0.256253059
3741,2012,2016,15-Jan-88,Texas A&M University,75,Donald Sloan,G,205,1.4,0.31,0.4,0.454,0.409,2.1,5,0.754,0.9,1.2,218,5.5,2.5,0.336,0.8,0.48,8.8,0.428,3.8,0.732,3.6,2.7,138,11,0.015482955,0.0818,0.054817276,0.060533333,0.073170732,0.031,0.316804295
3745,1989,1989,21-Sep-64,Indiana University,73,Keith Smart,G,175,0.5,0,0,0,0,0,1,1,1,1,2,1,1,0.344,0.3,0.54,9,0.518,4.7,0.856,2.9,2.4,63,12.1,0.000142045,0,0.009966777,0,0.083428571,0,0.093537394
3746,2015,2018,6-Mar-94,Oklahoma State University,76,Marcus Smart,G,220,4.2,0.293,1.2,0.431,0.36,3.1,8.7,0.756,2,2.6,261,9.4,4.6,0.295,1.4,0.47,11.9,0.413,4.9,0.751,7.3,5.5,64,16.6,0.018536932,0.072,0.093687708,0.057466667,0.069090909,0.0293,0.340082215
3754,1989,1997,16-Jul-65,University of Pittsburgh,82,Charles Smith,F-C,230,0.2,0.194,0,0.477,0.475,5.3,11.2,0.774,3.7,4.8,564,14.4,0.2,0.273,0,0.5,11.6,0.5,5.8,0.753,6.8,5.1,122,16.8,0.040056818,0.095,0.143521595,0.0636,0.071304348,0.0194,0.432882761
3755,1990,1996,29-Nov-67,Georgetown University,73,Charles Smith,G,160,0.1,0,0,0.433,0.433,0.9,2.1,0.675,0.8,1.1,73,2.5,2.9,0.371,1.1,0.52,8.8,0.457,4,0.754,3,2.3,126,11.1,0.005184659,0.0866,0.024916944,0.057733333,0.09125,0,0.265684936
3756,1998,2006,22-Aug-75,University of New Mexico,76,Charles Smith,G,194,1.8,0.288,0.5,0.459,0.409,2.1,5.1,0.606,0.4,0.7,142,5.1,4.8,0.342,1.6,0.51,13,0.449,5.8,0.731,3.4,2.5,126,15.8,0.010085227,0.0818,0.050830565,0.0612,0.078350515,0.0288,0.311066308
3757,1993,1995,17-May-70,University of Connecticut,75,Chris Smith,G,190,0.7,0.366,0.3,0.466,0.435,1.9,4.4,0.713,1,1.4,224,5.1,4.8,0.4,1.9,0.49,13.6,0.421,5.7,0.761,4.6,3.5,127,16.9,0.015909091,0.087,0.050830565,0.062133333,0.078947368,0.0366,0.331420357
3760,2007,2012,10-Nov-83,Boston College,79,Craig Smith,F,250,0.1,0.037,0,0.553,0.553,3,5.5,0.661,1.6,2.4,403,7.6,0.5,0.239,0.1,0.56,12.7,0.558,7.1,0.643,5.9,3.8,130,18.1,0.028622159,0.1106,0.075747508,0.073733333,0.0632,0.0037,0.355603001
3762,2018,2018,25-Nov-97,North Carolina State University,75,Dennis Smith,G,195,4.9,0.313,1.5,0.447,0.395,5.9,14.8,0.694,1.9,2.8,69,15.2,4.8,0.359,1.7,0.52,13.1,0.455,6,0.715,6.3,4.5,32,18.1,0.004900568,0.079,0.151495017,0.0596,0.076923077,0.0313,0.403218662
3767,1992,1996,17-Sep-69,University of Missouri,82,Doug Smith,F,220,0.1,0.083,0,0.426,0.425,3.4,8.1,0.773,1.1,1.4,296,8,0.2,0.174,0,0.51,13.7,0.51,7,0.747,4,3,128,17.1,0.021022727,0.085,0.079734219,0.0568,0.074545455,0.0083,0.325402401
3773,2011,2018,5-Jul-88,Wake Forest University,73,Ish Smith,G,175,1,0.299,0.3,0.448,0.426,3.1,7.2,0.669,0.7,1.1,484,7.2,1.8,0.301,0.5,0.46,8.9,0.425,3.8,0.484,2.3,1.1,121,9.2,0.034375,0.0852,0.071760797,0.059733333,0.083428571,0.0299,0.364397702
3775,2001,2005,12-Feb-77,Louisiana State University,83,Jabari Smith,C,250,0.1,0.125,0,0.414,0.413,1.2,2.8,0.69,0.7,1,108,3,1.4,0.298,0.4,0.55,8.3,0.532,4.4,0.639,5.1,3.3,61,12.6,0.007670455,0.0826,0.029900332,0.0552,0.0664,0.0125,0.254270787
3776,2008,2018,2-Mar-86,Colorado State University,85,Jason Smith,F-C,245,0.4,0.332,0.1,0.481,0.47,2.6,5.5,0.781,0.9,1.2,595,6.2,0.3,0.308,0.1,0.55,9.6,0.548,5.2,0.751,5.5,4.1,87,14.7,0.042258523,0.094,0.06179402,0.064133333,0.069387755,0.0332,0.364773631
3777,2012,2012,26-Sep-87,University of Louisville,74,Jerry Smith,G,190,1.2,0.167,0.2,0.25,0.214,0.6,2.8,,0,0,5,1.4,3.9,0.389,1.5,0.58,6.3,0.454,2.9,0.73,2,1.4,138,8.7,0.000355114,0.0428,0.013953488,0.033333333,0.077894737,0.0167,0.185036672
3779,1996,2011,26-Jul-75,University of Maryland,82,Joe Smith,F,225,0.1,0.238,0,0.456,0.455,4.2,9.2,0.79,2.5,3.1,1030,10.9,0.4,0.423,0.2,0.55,12.8,0.551,7,0.738,8,5.9,64,20.2,0.073153409,0.091,0.108637874,0.0608,0.072888889,0.0238,0.430280172
3784,1988,1997,8-Mar-65,University of North Carolina,75,Kenny Smith,G,170,2.3,0.399,0.9,0.525,0.48,4.8,10,0.829,2.3,2.7,737,12.8,6.3,0.408,2.6,0.64,9.7,0.512,4.9,0.823,2.8,2.3,127,12.9,0.05234375,0.096,0.127574751,0.07,0.088235294,0.0399,0.474053795
3785,1992,1994,3-Apr-69,University of Louisville,75,LaBradford Smith,G,200,0.6,0.298,0.2,0.446,0.432,2.7,6.1,0.813,1.2,1.5,183,6.7,2.9,0.339,1,0.54,9.3,0.481,4.5,0.866,4.3,3.7,133,13.6,0.012997159,0.0864,0.066777409,0.059466667,0.075,0.0298,0.330441234
3788,1990,1995,19-May-65,Brigham Young University,82,Michael Smith,F,225,0.4,0.15,0.1,0.481,0.474,2.1,4.4,0.835,0.7,0.9,141,5,2.9,0.43,1.2,0.55,14.3,0.507,7.3,0.878,4,3.5,122,19,0.010014205,0.0948,0.049833887,0.064133333,0.072888889,0.015,0.306670314
3791,2012,2013,25-Jul-88,Duke University,74,Nolan Smith,G,185,0.9,0.26,0.2,0.403,0.371,1.3,3.5,0.714,0.5,0.7,84,3.3,3.2,0.368,1.2,0.51,10.4,0.448,4.7,0.8,3.6,2.9,143,13.4,0.005965909,0.0742,0.032890365,0.053733333,0.08,0.026,0.272789608
3792,1987,1992,30-Jan-64,Jacksonville University,77,Otis Smith,G-F,210,0.5,0.251,0.1,0.462,0.455,4.1,9,0.762,2.2,2.9,375,10.5,0.2,0.286,0.1,0.48,12.3,0.477,5.9,0.73,4,2.9,117,14.6,0.026633523,0.091,0.104651163,0.0616,0.073333333,0.0251,0.382318019
3798,2015,2016,19-Apr-91,University of Louisville,73,Russ Smith,G,165,0.6,0.188,0.1,0.351,0.319,0.6,1.7,0.769,0.7,1,27,2,3.9,0.345,1.4,0.48,11.3,0.413,4.7,0.76,4.8,3.7,133,14.3,0.001917614,0.0638,0.019933555,0.0468,0.088484848,0.0188,0.239736017
